-0.000000000000000000e+00,2.007385715842247009e-02,2.442194893956184387e-02,-0.000000000000000000e+00,3.205672279000282288e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,4.026116803288459778e-02,-0.000000000000000000e+00,2.596857957541942596e-03,-0.000000000000000000e+00,2.649256773293018341e-02,2.842320315539836884e-02,-0.000000000000000000e+00,6.666880846023559570e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,8.838206529617309570e-03,-0.000000000000000000e+00,3.875596076250076294e-02
-0.000000000000000000e+00,3.642461448907852173e-02,4.217406362295150757e-02,-0.000000000000000000e+00,4.679961875081062317e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.287852674722671509e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.997091576457023621e-02,3.591088205575942993e-02,-0.000000000000000000e+00,7.448890805244445801e-02,-0.000000000000000000e+00,4.996704868972301483e-03,5.107008852064609528e-03,-0.000000000000000000e+00,5.323874950408935547e-02
-0.000000000000000000e+00,3.585164248943328857e-02,4.353363066911697388e-02,-0.000000000000000000e+00,4.417183995246887207e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.186620146036148071e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.903850167989730835e-02,3.393957018852233887e-02,-0.000000000000000000e+00,7.360515743494033813e-02,-0.000000000000000000e+00,4.569575190544128418e-03,4.554062616080045700e-03,-0.000000000000000000e+00,5.450094491243362427e-02
-0.000000000000000000e+00,3.256195783615112305e-02,4.210740700364112854e-02,-0.000000000000000000e+00,3.994890674948692322e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,5.471860244870185852e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.085293620824813843e-02,2.520700171589851379e-02,-0.000000000000000000e+00,6.470080465078353882e-02,-0.000000000000000000e+00,4.445835016667842865e-03,7.289262954145669937e-03,-0.000000000000000000e+00,4.761381447315216064e-02
-0.000000000000000000e+00,3.105566278100013733e-02,4.431948810815811157e-02,-0.000000000000000000e+00,3.937561064958572388e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,5.566902458667755127e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.973531000316143036e-02,2.218027785420417786e-02,-0.000000000000000000e+00,6.431221216917037964e-02,-0.000000000000000000e+00,3.603306831791996956e-03,5.600812844932079315e-03,-0.000000000000000000e+00,4.875351488590240479e-02
-0.000000000000000000e+00,3.180982917547225952e-02,4.800449311733245850e-02,-0.000000000000000000e+00,3.950927034020423889e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,5.901022255420684814e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.087673895061016083e-02,2.084421552717685699e-02,-0.000000000000000000e+00,6.630200147628784180e-02,-0.000000000000000000e+00,2.490185666829347610e-03,4.124835599213838577e-03,-0.000000000000000000e+00,5.017925053834915161e-02
1.728216558694839478e-02,7.414360344409942627e-02,2.079745531082153320e-01,-0.000000000000000000e+00,1.506932526826858521e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,4.758864268660545349e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.888680085539817810e-02,1.165990456938743591e-01,-0.000000000000000000e+00,1.319158524274826050e-01,-0.000000000000000000e+00,7.091161794960498810e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,9.832103550434112549e-02
-0.000000000000000000e+00,6.341546308249235153e-03,7.638430595397949219e-02,-0.000000000000000000e+00,7.106839679181575775e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.547273159027099609e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.489129200577735901e-02,1.093145553022623062e-02,-0.000000000000000000e+00,6.298484653234481812e-02,-0.000000000000000000e+00,2.118719182908535004e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,7.107697427272796631e-02
-0.000000000000000000e+00,6.381054408848285675e-03,7.876765727996826172e-02,-0.000000000000000000e+00,1.451264414936304092e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.638935208320617676e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.849582701921463013e-02,1.807603612542152405e-02,-0.000000000000000000e+00,6.748156994581222534e-02,-0.000000000000000000e+00,1.110301073640584946e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,8.422957360744476318e-02
-0.000000000000000000e+00,2.668006718158721924e-02,5.800857022404670715e-02,-0.000000000000000000e+00,7.244755513966083527e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.197836995124816895e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.246743351221084595e-02,4.191032797098159790e-02,-0.000000000000000000e+00,9.576429426670074463e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.060880005359649658e-02
-0.000000000000000000e+00,4.300308413803577423e-03,1.153195947408676147e-01,-0.000000000000000000e+00,2.152058854699134827e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,9.535142779350280762e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,9.775268286466598511e-02,4.556296020746231079e-02,-0.000000000000000000e+00,1.156679615378379822e-01,-0.000000000000000000e+00,8.385176770389080048e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.014809533953666687e-01
-0.000000000000000000e+00,1.691515743732452393e-02,6.509563326835632324e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.436304792761802673e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.845351071096956730e-03,6.323438137769699097e-02,7.073533721268177032e-03,-0.000000000000000000e+00,5.537078902125358582e-02,-0.000000000000000000e+00,1.686767488718032837e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.352531909942626953e-02
-0.000000000000000000e+00,1.500016450881958008e-02,8.336745947599411011e-02,-0.000000000000000000e+00,2.504799142479896545e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,8.641533553600311279e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.291570097208023071e-02,2.346669696271419525e-02,-0.000000000000000000e+00,8.608818054199218750e-02,-0.000000000000000000e+00,1.224595494568347931e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.014029830694198608e-01
-0.000000000000000000e+00,2.045909687876701355e-02,8.463053405284881592e-02,-0.000000000000000000e+00,1.941464468836784363e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.176329776644706726e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.756076797842979431e-02,1.047505810856819153e-02,-0.000000000000000000e+00,6.703359633684158325e-02,-0.000000000000000000e+00,7.488037459552288055e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,9.724626690149307251e-02
-0.000000000000000000e+00,2.025609835982322693e-02,6.515581160783767700e-02,-0.000000000000000000e+00,1.062050834298133850e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,5.428813770413398743e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.532645970582962036e-02,1.174596138298511505e-03,-0.000000000000000000e+00,6.958878785371780396e-02,-0.000000000000000000e+00,3.866565180942416191e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.384997397661209106e-02
-0.000000000000000000e+00,1.794112101197242737e-02,8.421199023723602295e-02,-0.000000000000000000e+00,3.210818395018577576e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,9.458902478218078613e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.732111752033233643e-02,2.361792325973510742e-02,-0.000000000000000000e+00,9.453562647104263306e-02,-0.000000000000000000e+00,5.519984290003776550e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.183476746082305908e-01
-0.000000000000000000e+00,2.122495509684085846e-02,6.812158226966857910e-02,-0.000000000000000000e+00,1.418632548302412033e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.247847899794578552e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.238537073135375977e-02,9.894864633679389954e-04,-0.000000000000000000e+00,7.394205033779144287e-02,-0.000000000000000000e+00,4.186354577541351318e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.873809128999710083e-02
-0.000000000000000000e+00,2.627432718873023987e-02,8.972798287868499756e-02,-0.000000000000000000e+00,4.209522157907485962e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.009718477725982666e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,9.103571623563766479e-02,2.985381521284580231e-02,-0.000000000000000000e+00,9.991869330406188965e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.142586320638656616e-01
-0.000000000000000000e+00,3.339885175228118896e-02,9.188079833984375000e-02,-0.000000000000000000e+00,3.689474985003471375e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,7.794066518545150757e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.593634188175201416e-02,2.995953150093555450e-02,-0.000000000000000000e+00,8.339452743530273438e-02,-0.000000000000000000e+00,5.085883196443319321e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.418895304203033447e-02
-0.000000000000000000e+00,3.126420453190803528e-02,8.081823587417602539e-02,-0.000000000000000000e+00,3.006596118211746216e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,8.235147595405578613e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.441796898841857910e-02,8.258813992142677307e-03,-0.000000000000000000e+00,7.998982071876525879e-02,-0.000000000000000000e+00,1.634869142435491085e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.006905809044837952e-01
-0.000000000000000000e+00,3.887370601296424866e-02,1.120754927396774292e-01,-0.000000000000000000e+00,4.702168330550193787e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.093213558197021484e-01,-0.000000000000000000e+00,9.402444586157798767e-03,-0.000000000000000000e+00,1.138392239809036255e-01,5.464497208595275879e-02,-0.000000000000000000e+00,1.216083094477653503e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.289122104644775391e-01
-0.000000000000000000e+00,3.663626313209533691e-02,8.530305325984954834e-02,-0.000000000000000000e+00,3.427315130829811096e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,8.327729254961013794e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.614312112331390381e-02,4.611151292920112610e-03,-0.000000000000000000e+00,8.570443093776702881e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000045239925384521e-01
-0.000000000000000000e+00,4.286276921629905701e-02,1.016840115189552307e-01,-0.000000000000000000e+00,3.666580840945243835e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,9.919800609350204468e-02,-0.000000000000000000e+00,1.447360496968030930e-03,-0.000000000000000000e+00,1.088605299592018127e-01,2.256300486624240875e-02,-0.000000000000000000e+00,9.982742369174957275e-02,-0.000000000000000000e+00,2.633141819387674332e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.197364106774330139e-01
-0.000000000000000000e+00,4.539583623409271240e-02,1.148680001497268677e-01,-0.000000000000000000e+00,2.470800653100013733e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,6.500705331563949585e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.603415101766586304e-02,9.233278222382068634e-03,-0.000000000000000000e+00,7.538583874702453613e-02,-0.000000000000000000e+00,1.242132391780614853e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.105889603495597839e-01
-0.000000000000000000e+00,4.202878102660179138e-02,1.107945591211318970e-01,-0.000000000000000000e+00,3.428199514746665955e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,9.722784161567687988e-02,-0.000000000000000000e+00,1.003003492951393127e-02,-0.000000000000000000e+00,1.140696704387664795e-01,3.137895464897155762e-02,-0.000000000000000000e+00,1.049848720431327820e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.233353987336158752e-01
-0.000000000000000000e+00,5.193882435560226440e-02,1.420990973711013794e-01,-0.000000000000000000e+00,5.496281385421752930e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.125918924808502197e-01,-0.000000000000000000e+00,3.208570182323455811e-02,-0.000000000000000000e+00,1.535333245992660522e-01,8.939985185861587524e-02,-0.000000000000000000e+00,1.547094583511352539e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.479495763778686523e-01
-0.000000000000000000e+00,3.434235602617263794e-02,1.090769842267036438e-01,-0.000000000000000000e+00,4.156596213579177856e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,8.778268098831176758e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.141448557376861572e-02,1.497967727482318878e-02,-0.000000000000000000e+00,1.156747788190841675e-01,-0.000000000000000000e+00,1.282674144022166729e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.408566534519195557e-01
